id,name,photo,email,source,given_name,family_name,start_date,end_date,party,term
DFB78E8CB2A43209C2257D7B0032D904,Artis Rasmanis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/dfb78e8cb2a43209c2257d7b0032d904/Foto/0.84?OpenElement&FieldElemFormat=jpg,Artis.Rasmanis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/DFB78E8CB2A43209C2257D7B0032D904?OpenDocument&lang=EN,Artis,Rasmanis,2014-11-04,,Union of Greens and Farmers,12
780EFAEE6DB47BEBC2257D7B0032D91B,Rihards Eigims,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/780efaee6db47bebc2257d7b0032d91b/Foto/0.84?OpenElement&FieldElemFormat=jpg,Rihards.Eigims@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/780EFAEE6DB47BEBC2257D7B0032D91B?OpenDocument&lang=EN,Rihards,Eigims,2014-11-04,,Union of Greens and Farmers,12
50346B44759174A5C2257D7B0032D91C,Jānis Klaužs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/50346b44759174a5c2257d7b0032d91c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Klauzs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/50346B44759174A5C2257D7B0032D91C?OpenDocument&lang=EN,Jānis,Klaužs,2014-11-04,,Union of Greens and Farmers,12
A8E9C82F4F5E51E0C2257D7B0032D91D,Jānis Trupovnieks,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/a8e9c82f4f5e51e0c2257d7b0032d91d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Trupovnieks@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/A8E9C82F4F5E51E0C2257D7B0032D91D?OpenDocument&lang=EN,Jānis,Trupovnieks,2014-11-05,,Union of Greens and Farmers,12
57AA0FD8DE0E2118C2257D7B0032D92C,Augusts Brigmanis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/57aa0fd8de0e2118c2257d7b0032d92c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Augusts.Brigmanis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/57AA0FD8DE0E2118C2257D7B0032D92C?OpenDocument&lang=EN,Augusts,Brigmanis,2014-11-04,,Union of Greens and Farmers,12
E43B14CF9E873F62C2257D7B0032D92E,Andris Bērziņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e43b14cf9e873f62c2257d7b0032d92e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Andris.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E43B14CF9E873F62C2257D7B0032D92E?OpenDocument&lang=EN,Andris,Bērziņš,2014-11-04,,Union of Greens and Farmers,12
6BA59A8E8D1C33C0C2257D7B0032D938,Guntis Kalniņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6ba59a8e8d1c33c0c2257d7b0032d938/Foto/0.84?OpenElement&FieldElemFormat=jpg,Guntis.Kalnins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6BA59A8E8D1C33C0C2257D7B0032D938?OpenDocument&lang=EN,Guntis,Kalniņš,2015-09-03,,Union of Greens and Farmers,12
36B43BB0CC9713B6C2257D7B0032D93E,Aija Barča,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/36b43bb0cc9713b6c2257d7b0032d93e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Aija.Barca@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/36B43BB0CC9713B6C2257D7B0032D93E?OpenDocument&lang=EN,Aija,Barča,2014-11-04,,Union of Greens and Farmers,12
D461D8BB5E7F892FC2257D7B0032D93F,Gundars Daudze,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/d461d8bb5e7f892fc2257d7b0032d93f/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gundars.Daudze@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/D461D8BB5E7F892FC2257D7B0032D93F?OpenDocument&lang=EN,Gundars,Daudze,2014-11-04,,Union of Greens and Farmers,12
C1A80081649D2240C2257D7B0032D943,Jānis Vucāns,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/c1a80081649d2240c2257d7b0032d943/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Vucans@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/C1A80081649D2240C2257D7B0032D943?OpenDocument&lang=EN,Jānis,Vucāns,2014-11-04,,Union of Greens and Farmers,12
703A6CA2CB0B9790C2257D7B0032D949,Edgars Putra,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/703a6ca2cb0b9790c2257d7b0032d949/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edgars.Putra@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/703A6CA2CB0B9790C2257D7B0032D949?OpenDocument&lang=EN,Edgars,Putra,2014-11-05,,Union of Greens and Farmers,12
395ACA521F7CCA51C2257D7B0032D94C,Valdis Skujiņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/395aca521f7cca51c2257d7b0032d94c/Foto/0.84?OpenElement&FieldElemFormat=jpg,Valdis.Skujins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/395ACA521F7CCA51C2257D7B0032D94C?OpenDocument&lang=EN,Valdis,Skujiņš,2014-11-04,,Union of Greens and Farmers,12
81B575C446627A4CC2257D7B0032D94D,Inguna Sudraba,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/81b575c446627a4cc2257d7b0032d94d/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inguna.Sudraba@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/81B575C446627A4CC2257D7B0032D94D?OpenDocument&lang=EN,Inguna,Sudraba,2014-11-04,,For Latvia from the Heart,12
6A82B5B39C36C229C2257D7B0032D96E,Gunārs Kūtris,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6a82b5b39c36c229c2257d7b0032d96e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gunars.Kutris@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6A82B5B39C36C229C2257D7B0032D96E?OpenDocument&lang=EN,Gunārs,Kūtris,2014-11-04,,For Latvia from the Heart,12
E12070D901F80E3BC2257D7B0032D971,Arvīds Platpers,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e12070d901f80e3bc2257d7b0032d971/Foto/0.84?OpenElement&FieldElemFormat=jpg,Arvids.Platpers@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E12070D901F80E3BC2257D7B0032D971?OpenDocument&lang=EN,Arvīds,Platpers,2014-11-04,,For Latvia from the Heart,12
E961B0E9009A6875C2257D7B0032D989,Silvija Šimfa,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e961b0e9009a6875c2257d7b0032d989/Foto/0.84?OpenElement&FieldElemFormat=jpg,Silvija.Simfa@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E961B0E9009A6875C2257D7B0032D989?OpenDocument&lang=EN,Silvija,Šimfa,2014-11-04,,For Latvia from the Heart,12
24053F6D9FB3426BC2257D7B0032D9B8,Einārs Cilinskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053f6d9fb3426bc2257d7b0032d9b8/Foto/0.84?OpenElement&FieldElemFormat=jpg,Einars.Cilinskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053F6D9FB3426BC2257D7B0032D9B8?OpenDocument&lang=EN,Einārs,Cilinskis,2014-11-04,2015-01-07,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
24053F6D9FB3426BC2257D7B0032D9B8,Einārs Cilinskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053f6d9fb3426bc2257d7b0032d9b8/Foto/0.84?OpenElement&FieldElemFormat=jpg,Einars.Cilinskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053F6D9FB3426BC2257D7B0032D9B8?OpenDocument&lang=EN,Einārs,Cilinskis,2015-01-07,2015-06-17,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
24053F6D9FB3426BC2257D7B0032D9B8,Einārs Cilinskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053f6d9fb3426bc2257d7b0032d9b8/Foto/0.84?OpenElement&FieldElemFormat=jpg,Einars.Cilinskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/24053F6D9FB3426BC2257D7B0032D9B8?OpenDocument&lang=EN,Einārs,Cilinskis,2015-06-17,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
C83C1CA3B01B2CE0C2257D7B0032D9B9,Ilmārs Latkovskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/c83c1ca3b01b2ce0c2257d7b0032d9b9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ilmars.Latkovskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/C83C1CA3B01B2CE0C2257D7B0032D9B9?OpenDocument&lang=EN,Ilmārs,Latkovskis,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
0AC4F923C652D2ADC2257D7B0032D9BA,Inguna Rībena,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/0ac4f923c652d2adc2257d7b0032d9ba/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inguna.Ribena@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/0AC4F923C652D2ADC2257D7B0032D9BA?OpenDocument&lang=EN,Inguna,Rībena,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
5D51A02241EAFA9CC2257D7B0032D9BB,Aleksandrs Kiršteins,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/5d51a02241eafa9cc2257d7b0032d9bb/Foto/0.84?OpenElement&FieldElemFormat=jpg,Aleksandrs.Kirsteins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/5D51A02241EAFA9CC2257D7B0032D9BB?OpenDocument&lang=EN,Aleksandrs,Kiršteins,2014-11-05,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
7EDB54456E7F5258C2257D7B0032D9C3,Ritvars Jansons,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/7edb54456e7f5258c2257d7b0032d9c3/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ritvars.Jansons@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/7EDB54456E7F5258C2257D7B0032D9C3?OpenDocument&lang=EN,Ritvars,Jansons,2015-03-05,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
A7475FE93C949B10C2257D7B0032D9DA,Jānis Dombrava,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/a7475fe93c949b10c2257d7b0032d9da/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Dombrava@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/A7475FE93C949B10C2257D7B0032D9DA?OpenDocument&lang=EN,Jānis,Dombrava,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
49FBB0ADF3F0B9BBC2257D7B0032D9DC,Rihards Kols,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/49fbb0adf3f0b9bbc2257d7b0032d9dc/Foto/0.84?OpenElement&FieldElemFormat=jpg,Rihards.Kols@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/49FBB0ADF3F0B9BBC2257D7B0032D9DC?OpenDocument&lang=EN,Rihards,Kols,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
E32C89D20D68D51CC2257D7B0032D9DD,Romāns Naudiņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e32c89d20d68d51cc2257d7b0032d9dd/Foto/0.84?OpenElement&FieldElemFormat=jpg,Romans.Naudins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E32C89D20D68D51CC2257D7B0032D9DD?OpenDocument&lang=EN,Romāns,Naudiņš,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
72C3E05FFA1051E1C2257D7B0032D9E1,Kārlis Krēsliņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/72c3e05ffa1051e1c2257d7b0032d9e1/Foto/0.84?OpenElement&FieldElemFormat=jpg,Karlis.Kreslins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/72C3E05FFA1051E1C2257D7B0032D9E1?OpenDocument&lang=EN,Kārlis,Krēsliņš,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
AD5F3B6DB7B7D403C2257D7B0032D9F6,Inese Laizāne,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/ad5f3b6db7b7d403c2257d7b0032d9f6/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inese.Laizane@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/AD5F3B6DB7B7D403C2257D7B0032D9F6?OpenDocument&lang=EN,Inese,Laizāne,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
E08B38664FA60ACCC2257D7B0032DA08,Imants Parādnieks,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/e08b38664fa60accc2257d7b0032da08/Foto/0.84?OpenElement&FieldElemFormat=jpg,Imants.Paradnieks@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/E08B38664FA60ACCC2257D7B0032DA08?OpenDocument&lang=EN,Imants,Parādnieks,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
6CE92A3B970461E5C2257D7B0032DA07,Edvīns Šnore,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6ce92a3b970461e5c2257d7b0032da07/Foto/0.84?OpenElement&FieldElemFormat=jpg,Edvins.Snore@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6CE92A3B970461E5C2257D7B0032DA07?OpenDocument&lang=EN,Edvīns,Šnore,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
906BCD79CE5540AFC2257D7B0032DA0E,Andris Buiķis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/906bcd79ce5540afc2257d7b0032da0e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Andris.Buikis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/906BCD79CE5540AFC2257D7B0032DA0E?OpenDocument&lang=EN,Andris,Buiķis,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
4D842DE548E4B7F3C2257D7B0032DA18,Gaidis Bērziņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4d842de548e4b7f3c2257d7b0032da18/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4D842DE548E4B7F3C2257D7B0032DA18?OpenDocument&lang=EN,Gaidis,Bērziņš,2014-11-04,2014-11-05,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,12
4D842DE548E4B7F3C2257D7B0032DA18,Gaidis Bērziņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4d842de548e4b7f3c2257d7b0032da18/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4D842DE548E4B7F3C2257D7B0032DA18?OpenDocument&lang=EN,Gaidis,Bērziņš,2014-11-05,2015-06-17,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
4D842DE548E4B7F3C2257D7B0032DA18,Gaidis Bērziņš,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4d842de548e4b7f3c2257d7b0032da18/Foto/0.84?OpenElement&FieldElemFormat=jpg,Gaidis.Berzins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/4D842DE548E4B7F3C2257D7B0032DA18?OpenDocument&lang=EN,Gaidis,Bērziņš,2015-06-17,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
04CFBA7C2217F6D3C2257D7B0032DA1E,Janīna Kursīte-Pakule,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/04cfba7c2217f6d3c2257d7b0032da1e/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janina.Kursite@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/04CFBA7C2217F6D3C2257D7B0032DA1E?OpenDocument&lang=EN,Janīna,Kursīte-Pakule,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
6E99B81C04E3F10BC2257D7B0032D9A9,Ringolds Balodis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6e99b81c04e3f10bc2257d7b0032d9a9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Ringolds.Balodis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6E99B81C04E3F10BC2257D7B0032D9A9?OpenDocument&lang=EN,Ringolds,Balodis,2014-11-04,,For Latvia from the Heart,12
FC57FEED2EA1F709C2257D7B0032D783,Inga Bite,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/fc57feed2ea1f709c2257d7b0032d783/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inga.Bite@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/FC57FEED2EA1F709C2257D7B0032D783?OpenDocument&lang=EN,Inga,Bite,2014-11-04,2015-01-15,Latvian Regional Alliance,12
FC57FEED2EA1F709C2257D7B0032D783,Inga Bite,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/fc57feed2ea1f709c2257d7b0032d783/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inga.Bite@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/FC57FEED2EA1F709C2257D7B0032D783?OpenDocument&lang=EN,Inga,Bite,2015-09-03,,Latvian Regional Alliance,12
D94C8E4B2CEC03DDC2257D7B0032D818,Sergejs Dolgopolovs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/d94c8e4b2cec03ddc2257d7b0032d818/Foto/0.84?OpenElement&FieldElemFormat=jpg,Sergejs.Dolgopolovs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/D94C8E4B2CEC03DDC2257D7B0032D818?OpenDocument&lang=EN,Sergejs,Dolgopolovs,2014-11-04,,Concord,12
8BAF51CD9309B373C2257D7B0032D9D9,Raivis Dzintars,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8baf51cd9309b373c2257d7b0032d9d9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raivis.Dzintars@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8BAF51CD9309B373C2257D7B0032D9D9?OpenDocument&lang=EN,Raivis,Dzintars,2014-11-04,2014-11-05,National Alliance of All for Latvia! and For Fatherland and Freedom/LNNK,12
8BAF51CD9309B373C2257D7B0032D9D9,Raivis Dzintars,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8baf51cd9309b373c2257d7b0032d9d9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raivis.Dzintars@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8BAF51CD9309B373C2257D7B0032D9D9?OpenDocument&lang=EN,Raivis,Dzintars,2014-11-05,2014-12-04,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
8BAF51CD9309B373C2257D7B0032D9D9,Raivis Dzintars,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8baf51cd9309b373c2257d7b0032d9d9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raivis.Dzintars@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8BAF51CD9309B373C2257D7B0032D9D9?OpenDocument&lang=EN,Raivis,Dzintars,2015-05-28,2015-06-17,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
8BAF51CD9309B373C2257D7B0032D9D9,Raivis Dzintars,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8baf51cd9309b373c2257d7b0032d9d9/Foto/0.84?OpenElement&FieldElemFormat=jpg,Raivis.Dzintars@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/8BAF51CD9309B373C2257D7B0032D9D9?OpenDocument&lang=EN,Raivis,Dzintars,2015-06-17,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
0F66CC797D04BF5DC2257D7B0032D7F5,Andrejs Klementjevs,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/0f66cc797d04bf5dc2257d7b0032d7f5/Foto/0.84?OpenElement&FieldElemFormat=jpg,Andrejs.Klementjevs@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/0F66CC797D04BF5DC2257D7B0032D7F5?OpenDocument&lang=EN,Andrejs,Klementjevs,2014-11-04,,Concord,12
07F220D580B4B6A8C2257D7B0032D900,Armands Krauze,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/07f220d580b4b6a8c2257d7b0032d900/Foto/0.84?OpenElement&FieldElemFormat=jpg,Armands.Krauze@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/07F220D580B4B6A8C2257D7B0032D900?OpenDocument&lang=EN,Armands,Krauze,2014-11-04,2016-02-17,Union of Greens and Farmers,12
07F220D580B4B6A8C2257D7B0032D900,Armands Krauze,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/07f220d580b4b6a8c2257d7b0032d900/Foto/0.84?OpenElement&FieldElemFormat=jpg,Armands.Krauze@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/07F220D580B4B6A8C2257D7B0032D900?OpenDocument&lang=EN,Armands,Krauze,2016-02-17,,Union of Greens and Farmers,12
89BC541886451F6FC2257D7B0032D999,Aivars Meija,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/89bc541886451f6fc2257d7b0032d999/Foto/0.84?OpenElement&FieldElemFormat=jpg,Aivars.Meija@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/89BC541886451F6FC2257D7B0032D999?OpenDocument&lang=EN,Aivars,Meija,2014-11-04,,For Latvia from the Heart,12
A64FE9DB7786C8E0C2257D7B0032D8A7,Anrijs Matīss,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/a64fe9db7786c8e0c2257d7b0032d8a7/Foto/0.84?OpenElement&FieldElemFormat=jpg,Anrijs.Matiss@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/A64FE9DB7786C8E0C2257D7B0032D8A7?OpenDocument&lang=EN,Anrijs,Matīss,2014-11-04,2014-11-05,Unity,12
A64FE9DB7786C8E0C2257D7B0032D8A7,Anrijs Matīss,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/a64fe9db7786c8e0c2257d7b0032d8a7/Foto/0.84?OpenElement&FieldElemFormat=jpg,Anrijs.Matiss@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/A64FE9DB7786C8E0C2257D7B0032D8A7?OpenDocument&lang=EN,Anrijs,Matīss,2015-11-12,,Unity,12
31D2A50601CB5C40C2257D7B0032D9DB,Ināra Mūrniece,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/31d2a50601cb5c40c2257d7b0032d9db/Foto/0.84?OpenElement&FieldElemFormat=jpg,Inara.Murniece@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/31D2A50601CB5C40C2257D7B0032D9DB?OpenDocument&lang=EN,Ināra,Mūrniece,2014-11-04,,National Alliance &#34;All For Latvia!&#34; – &#34;For Fatherland and Freedom/LNNK&#34;,12
DFD3786E9ED7B6A0C2257D7B0032D7F8,Sergejs Mirskis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/dfd3786e9ed7b6a0c2257d7b0032d7f8/Foto/0.84?OpenElement&FieldElemFormat=jpg,Sergejs.Mirskis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/DFD3786E9ED7B6A0C2257D7B0032D7F8?OpenDocument&lang=EN,Sergejs,Mirskis,2014-11-04,,Concord,12
330FF9A3C41224C0C2257D7B0032D835,Jānis Tutins,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/330ff9a3c41224c0c2257d7b0032d835/Foto/0.84?OpenElement&FieldElemFormat=jpg,Janis.Tutins@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/330FF9A3C41224C0C2257D7B0032D835?OpenDocument&lang=EN,Jānis,Tutins,2014-11-04,,Concord,12
B861F4D06B8E756DC2257D7B0032D877,Hosams Abu Meri,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/b861f4d06b8e756dc2257d7b0032d877/Foto/0.84?OpenElement&FieldElemFormat=jpg,Hosams.Abu.Meri@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/B861F4D06B8E756DC2257D7B0032D877?OpenDocument&lang=EN,Hosams,Abu Meri,2014-11-05,,Unity,12
6D90BB8BF125E16BC2257D7B0032D874,Veiko Spolītis,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6d90bb8bf125e16bc2257d7b0032d874/Foto/0.84?OpenElement&FieldElemFormat=jpg,Veiko.Spolitis@saeima.lv,http://titania.saeima.lv/personal/deputati/saeima12_depweb_public.nsf/0/6D90BB8BF125E16BC2257D7B0032D874?OpenDocument&lang=EN,Veiko,Spolītis,2014-11-05,,Unity,12
